Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,total_score
2,1,1,13,1,1,1,13,14,31,29,0,0,1,1,1,0,24,0,0,7,7,7,12.271428571428572,0,0,8,10,7,13.657142857142857,0,10.8,1.4,1.74,Graduate,219.86857142857144
1,12,1,17,0,1,1,23,27,10,10,0,0,0,1,1,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout,155.94000000000003
1,8,6,9,1,1,1,22,28,10,10,1,0,1,0,1,0,19,0,0,5,8,4,12.5,0,0,5,9,5,10.5,0,8.9,1.4,3.51,Enrolled,191.81
1,12,1,3,0,1,1,3,14,5,8,0,0,0,1,1,0,39,0,3,9,10,9,13.22222222222222,0,2,7,8,7,13.142857142857142,0,8.9,1.4,3.51,Graduate,185.17507936507937
1,12,1,1,1,1,1,13,27,10,10,0,0,0,1,1,0,25,0,0,7,13,2,15.0,0,0,7,12,2,11.5,0,12.4,0.5,1.79,Dropout,189.19
1,4,1,2,1,3,1,1,2,10,3,0,0,0,0,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,53.480000000000004
1,14,1,5,1,1,1,1,2,10,3,0,0,0,1,1,0,19,0,6,12,12,12,13.166666666666666,0,6,12,12,12,13.0,0,10.8,1.4,1.74,Graduate,185.1066666666667
1,9,1,15,1,1,1,23,27,10,9,0,0,0,1,1,1,21,0,0,6,8,5,13.833333333333334,0,0,6,6,4,14.0,0,13.9,-0.3,0.79,Graduate,199.22333333333333
1,4,1,17,0,15,1,1,3,5,3,0,0,0,1,1,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout,103.81000000000002
1,1,3,9,1,1,1,1,1,6,4,1,0,0,1,1,0,19,0,0,5,6,0,0.0,0,0,5,6,0,0.0,0,7.6,2.6,0.32,Enrolled,83.51999999999998
1,8,3,12,1,1,1,3,1,3,8,1,0,0,1,1,0,18,0,0,8,8,7,13.154285714285717,0,0,8,8,7,13.154285714285717,0,10.8,1.4,1.74,Enrolled,149.24857142857147
1,4,1,14,1,3,1,16,27,4,4,1,0,0,1,1,0,27,0,7,12,12,9,12.333333333333334,0,6,11,11,6,13.166666666666666,0,9.4,-0.8,-3.12,Dropout,210.98
1,1,3,15,1,1,1,13,28,9,4,1,0,1,1,1,0,18,0,0,6,6,6,13.0,0,0,6,7,5,11.8,0,12.7,3.7,-1.7,Dropout,174.5
1,1,1,8,1,1,1,2,3,10,2,0,0,0,1,1,0,19,0,0,5,14,2,11.5,2,0,5,8,5,11.4,3,9.4,-0.8,-3.12,Enrolled,124.38000000000001
1,15,1,4,1,14,1,13,28,10,11,0,0,0,1,1,0,19,0,0,6,15,3,13.25,0,0,6,9,1,12.0,0,13.9,-0.3,0.79,Dropout,199.64
1,15,1,4,1,14,1,13,1,2,2,0,0,0,1,1,0,22,0,0,6,12,3,13.333333333333334,0,0,6,12,3,12.75,0,15.5,2.8,-4.06,Enrolled,161.32333333333332
1,7,2,10,1,1,1,13,28,5,6,1,0,0,1,0,0,18,0,0,6,6,6,13.5,0,0,6,6,6,12.166666666666666,0,10.8,1.4,1.74,Graduate,170.60666666666668
1,7,4,15,1,1,1,22,27,10,4,1,0,0,1,0,1,18,0,0,6,7,6,12.666666666666666,0,0,6,8,5,12.8,0,10.8,1.4,1.74,Graduate,191.4066666666667
1,14,1,9,1,1,1,4,14,3,2,0,0,0,1,0,0,23,0,7,11,18,11,15.090909090909092,1,2,6,7,6,14.5,0,9.4,-0.8,-3.12,Dropout,179.07090909090908
1,9,4,2,1,1,1,1,4,10,6,1,0,1,0,1,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,68.48
1,8,3,15,1,1,1,2,1,4,4,1,0,0,1,1,0,18,0,0,6,7,6,13.166666666666666,0,0,6,7,6,12.666666666666666,0,16.2,0.3,-0.92,Graduate,141.41333333333336
1,1,4,15,1,1,1,13,14,10,8,1,0,0,1,1,0,18,0,0,6,6,6,12.833333333333334,0,0,6,8,6,12.833333333333334,0,12.4,0.5,1.79,Graduate,168.35666666666665
1,8,3,7,1,1,1,1,14,20,44,1,0,0,1,1,0,18,0,0,5,7,5,11.8,0,0,5,9,3,12.0,0,8.9,1.4,3.51,Enrolled,193.61
1,8,2,15,1,1,1,13,1,10,10,1,0,0,1,1,0,20,0,0,6,6,6,11.833333333333334,0,0,6,6,6,12.166666666666666,0,12.7,3.7,-1.7,Graduate,160.69999999999996
1,1,3,15,1,1,1,3,1,3,5,1,0,0,1,1,0,20,0,0,6,6,5,12.8,0,0,6,11,3,12.75,0,15.5,2.8,-4.06,Graduate,134.79000000000002
1,15,1,5,1,14,1,1,1,5,5,0,0,0,1,1,0,21,0,2,7,7,5,11.8,0,5,9,9,5,11.0,0,12.4,0.5,1.79,Dropout,159.49
1,14,1,2,1,1,1,13,14,10,5,0,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Enrolled,101.39000000000001
1,8,1,7,1,1,1,13,1,6,5,1,0,0,1,1,0,20,0,0,5,7,5,15.8,0,0,5,7,5,14.571428571428571,0,11.1,0.6,2.02,Dropout,146.09142857142857
1,1,1,2,1,1,1,1,27,10,10,0,0,1,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Enrolled,92.24
1,15,1,7,1,14,1,23,14,10,6,1,0,0,1,1,0,19,0,0,5,9,2,12.5,0,0,5,10,3,11.6,0,12.4,0.5,1.79,Enrolled,187.79
1,8,1,14,1,1,1,1,1,5,5,1,0,0,1,1,0,20,0,0,6,9,6,14.666666666666666,0,0,6,7,6,13.857142857142858,0,8.9,1.4,3.51,Graduate,144.33380952380952
1,15,1,6,1,14,1,13,27,6,8,1,0,0,1,1,0,19,0,2,6,10,4,12.5,0,1,6,16,2,12.0,0,12.4,0.5,1.79,Dropout,201.19
1,1,1,7,1,1,1,1,10,4,4,1,0,0,1,1,0,19,0,0,5,7,3,12.0,0,0,6,10,2,10.5,0,11.1,0.6,2.02,Dropout,123.21999999999998
1,6,1,7,1,1,14,2,2,3,3,0,0,1,1,1,0,24,1,2,8,8,7,13.142857142857142,0,1,6,8,6,11.833333333333334,0,8.9,1.4,3.51,Enrolled,153.78619047619048
1,8,1,14,1,1,1,13,1,6,5,0,0,1,1,1,0,18,0,0,6,6,3,12.666666666666666,0,0,6,11,4,11.142857142857142,0,10.8,1.4,1.74,Dropout,146.74952380952385
1,1,1,7,1,1,1,13,14,10,9,0,0,0,0,1,1,18,0,0,5,6,5,15.0,0,0,5,6,5,14.2,0,8.9,1.4,3.51,Enrolled,154.01
1,1,1,10,1,1,1,13,28,10,8,1,0,1,1,0,0,18,0,0,6,7,5,13.6,0,0,6,7,5,11.8,0,8.9,1.4,3.51,Dropout,171.21
1,8,5,15,1,1,1,1,1,8,8,1,0,0,1,0,0,18,0,0,6,6,6,12.5,0,0,6,6,6,13.833333333333334,0,8.9,1.4,3.51,Graduate,146.14333333333335
1,8,1,10,1,1,1,13,27,10,10,1,0,0,1,0,1,21,0,0,6,7,6,13.333333333333334,0,0,6,7,6,13.5,0,12.4,0.5,1.79,Graduate,186.52333333333334
1,6,1,6,1,1,14,22,27,10,10,0,0,0,1,0,0,18,1,0,6,13,4,12.25,0,0,6,15,5,11.0,0,11.1,0.6,2.02,Dropout,204.97
1,1,1,12,1,1,1,1,14,4,4,1,0,0,1,0,1,18,0,0,7,7,7,15.101428571428572,0,0,8,8,8,16.09375,0,11.1,0.6,2.02,Graduate,151.91517857142858
1,1,2,10,1,1,1,13,27,10,10,1,0,0,1,0,1,18,0,0,6,6,6,13.166666666666666,0,0,6,6,6,16.0,0,10.8,1.4,1.74,Graduate,177.10666666666668
1,9,6,3,0,1,1,3,14,3,5,1,0,0,1,0,0,23,0,0,6,8,4,11.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout,126.39000000000001
1,1,2,9,1,1,1,3,14,3,5,1,0,0,1,0,0,21,0,0,5,9,3,11.666666666666666,0,0,5,9,4,11.75,0,8.9,1.4,3.51,Graduate,136.22666666666666
1,1,1,10,1,1,1,13,28,8,6,0,0,0,1,0,0,20,0,0,6,13,1,10.0,0,0,6,13,1,13.0,0,9.4,-0.8,-3.12,Enrolled,160.48
1,8,1,3,0,1,1,19,24,1,1,1,0,0,1,0,0,26,0,4,7,15,7,11.571428571428571,0,2,6,14,2,11.0,0,7.6,2.6,0.32,Dropout,178.09142857142857
1,1,6,15,1,1,1,1,14,5,5,1,0,0,1,0,1,18,0,0,6,6,6,12.166666666666666,0,0,6,10,5,11.2,0,7.6,2.6,0.32,Enrolled,144.88666666666666
1,1,1,2,1,1,1,3,27,10,10,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Dropout,93.58
1,1,1,14,1,1,1,13,14,10,9,0,0,0,0,0,1,19,0,0,6,6,6,13.833333333333334,0,0,6,7,6,14.285714285714286,0,8.9,1.4,3.51,Graduate,164.9290476190476
1,1,3,12,1,1,1,13,1,10,4,1,0,0,1,0,1,20,0,0,7,10,6,12.357142857142858,0,0,8,9,7,13.0,0,13.9,-0.3,0.79,Graduate,157.74714285714285
1,1,3,15,1,1,1,23,14,8,8,1,0,1,0,0,0,19,0,0,6,7,6,12.166666666666666,0,0,6,10,2,10.333333333333334,0,16.2,0.3,-0.92,Dropout,172.08
1,15,1,10,1,14,1,22,14,29,15,1,0,1,1,0,0,21,0,3,6,8,3,12.0,0,2,6,6,2,12.5,0,12.4,0.5,1.79,Enrolled,222.19
1,12,1,11,1,1,1,22,27,5,7,0,0,0,1,0,0,33,0,5,10,14,9,12.416666666666666,0,5,9,14,7,13.0,0,10.8,1.4,1.74,Graduate,235.35666666666668
1,1,2,6,1,1,1,3,28,5,7,0,0,0,1,0,0,18,0,0,5,7,4,12.75,0,0,5,6,4,12.75,0,7.6,2.6,0.32,Graduate,142.01999999999998
1,13,1,12,1,6,1,22,1,10,5,0,0,0,1,0,0,21,0,12,21,33,18,14.933333333333334,12,12,21,33,18,14.933333333333334,12,7.6,2.6,0.32,Graduate,327.3866666666667
1,1,1,15,1,1,1,3,14,3,4,1,0,0,1,0,0,19,0,0,6,6,6,13.0,0,0,6,7,6,11.666666666666666,0,8.9,1.4,3.51,Graduate,141.47666666666666
4,12,1,16,1,12,1,23,14,10,10,0,0,1,0,0,0,33,0,0,7,7,7,12.857142857142858,0,0,7,8,6,12.666666666666666,0,8.9,1.4,3.51,Enrolled,219.33380952380952
2,1,4,12,1,1,1,23,28,6,6,1,0,0,1,0,0,18,0,0,7,10,7,14.455000000000002,0,0,8,8,8,13.91,0,15.5,2.8,-4.06,Graduate,195.60500000000002
1,1,1,14,1,1,1,1,14,5,5,0,0,0,1,0,1,18,0,0,6,8,6,14.0,0,0,6,7,6,13.285714285714286,0,11.1,0.6,2.02,Graduate,145.00571428571428
1,1,3,15,1,1,1,13,28,5,5,1,0,0,1,0,1,20,0,0,6,6,6,13.5,0,0,6,7,6,12.666666666666666,0,11.1,0.6,2.02,Graduate,173.88666666666666
1,1,2,11,1,1,1,22,27,7,7,1,0,0,0,0,0,20,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout,127.71999999999998
1,8,2,3,0,1,1,13,1,2,2,0,0,0,1,0,1,20,0,0,6,6,6,11.666666666666666,0,0,6,12,5,14.0,0,10.8,1.4,1.74,Graduate,136.60666666666668
1,8,1,6,1,1,1,1,27,5,10,1,0,0,1,0,1,19,0,0,5,6,4,12.0,0,0,5,8,5,13.333333333333334,1,10.8,1.4,1.74,Graduate,157.27333333333337
1,1,3,10,1,1,1,23,27,9,9,1,0,0,1,0,1,19,0,0,6,7,6,11.714285714285714,0,0,6,6,6,11.833333333333334,0,13.9,-0.3,0.79,Graduate,182.93761904761905
1,8,3,10,1,1,1,26,1,3,4,1,0,0,1,0,0,21,0,0,6,8,6,12.666666666666666,0,0,6,7,6,12.428571428571429,0,11.1,0.6,2.02,Graduate,159.8152380952381
1,12,1,6,1,1,1,3,3,5,3,1,0,0,1,0,0,26,0,0,6,11,3,11.75,0,0,6,19,4,12.8,0,12.4,0.5,1.79,Enrolled,153.24
1,8,1,10,1,1,1,22,27,9,7,0,0,0,1,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout,137.58
1,1,4,12,1,1,1,13,28,6,6,1,0,0,1,0,0,18,0,0,8,8,7,12.328571428571427,0,0,8,8,7,12.328571428571427,0,12.7,3.7,-1.7,Graduate,179.35714285714283
5,12,1,16,1,12,1,22,27,10,9,0,0,0,1,0,0,27,0,0,7,14,6,11.666666666666666,0,0,7,10,1,10.0,0,12.4,0.5,1.79,Dropout,225.35666666666665
1,14,1,5,1,1,1,1,28,4,10,1,0,0,1,0,1,20,0,5,12,12,12,13.25,0,5,12,12,11,12.727272727272728,0,15.5,2.8,-4.06,Graduate,211.21727272727273
1,14,1,14,1,14,1,13,3,8,11,0,0,0,1,0,0,21,0,0,6,8,5,11.833333333333334,0,0,6,8,4,13.25,2,16.2,0.3,-0.92,Enrolled,182.66333333333336
1,8,1,13,1,1,1,23,27,10,10,1,0,0,1,0,1,18,0,0,7,7,7,13.3,0,0,8,8,8,15.125,0,15.5,2.8,-4.06,Graduate,204.66500000000002
1,15,1,6,1,14,1,1,14,10,10,1,0,0,1,0,0,20,0,1,6,13,6,12.555555555555555,0,1,6,11,5,11.8,0,16.2,0.3,-0.92,Enrolled,184.93555555555557
1,1,1,15,1,1,1,1,14,5,11,1,0,0,1,0,0,18,0,0,6,6,6,12.833333333333334,0,0,6,7,6,12.166666666666666,0,11.1,0.6,2.02,Graduate,147.72
1,15,1,10,1,14,1,1,1,4,6,0,0,0,1,0,1,20,0,3,6,6,6,12.833333333333334,0,2,6,6,6,12.833333333333334,0,13.9,-0.3,0.79,Graduate,158.05666666666664
1,1,2,6,1,1,1,1,14,5,11,1,0,0,1,0,1,19,0,0,5,10,3,12.666666666666666,1,0,5,7,3,13.0,0,12.7,3.7,-1.7,Graduate,140.36666666666667
1,1,5,12,1,1,1,22,3,10,3,1,0,0,1,0,0,20,0,0,7,8,6,13.271428571428572,0,0,8,8,7,14.471428571428572,0,13.9,-0.3,0.79,Graduate,168.13285714285712
1,1,1,17,0,1,1,13,27,6,9,0,0,0,1,0,1,20,0,0,5,5,5,12.4,0,0,5,6,5,12.833333333333334,0,10.8,1.4,1.74,Graduate,169.17333333333337
1,15,1,6,1,14,1,23,1,6,6,0,0,0,1,0,0,20,0,0,5,10,2,14.5,1,0,5,7,4,11.25,0,12.7,3.7,-1.7,Enrolled,170.45
1,1,3,10,1,1,1,13,1,8,11,1,0,1,1,0,0,19,0,0,6,7,0,0.0,0,0,5,5,0,0.0,0,13.9,-0.3,0.79,Dropout,110.39000000000001
1,1,1,15,1,1,1,3,3,15,20,0,0,0,1,0,0,18,0,0,6,7,6,14.285714285714286,0,0,6,8,6,13.25,0,8.9,1.4,3.51,Graduate,161.34571428571428
1,1,1,6,1,1,1,23,28,10,11,1,0,0,1,0,0,18,0,0,5,7,3,12.333333333333334,0,0,5,9,5,12.6,0,10.8,1.4,1.74,Graduate,176.87333333333336
1,8,1,12,1,1,1,23,27,10,9,1,0,0,1,0,1,19,0,0,7,10,6,12.583333333333334,0,0,8,8,7,12.671428571428573,0,13.9,-0.3,0.79,Graduate,201.6447619047619
1,1,6,12,1,1,1,10,27,6,10,1,0,0,1,0,0,19,0,0,7,8,6,13.731666666666667,0,0,8,10,7,13.771428571428572,0,12.4,0.5,1.79,Dropout,185.19309523809522
1,12,1,4,1,12,1,22,27,10,5,0,0,0,1,1,0,43,0,0,6,8,6,12.875,0,0,6,14,5,12.142857142857142,0,16.2,0.3,-0.92,Enrolled,226.59785714285715
2,13,1,5,1,1,1,22,17,1,5,0,0,0,1,1,0,47,0,8,10,14,8,14.625,0,5,7,7,5,13.4,0,9.4,-0.8,-3.12,Dropout,215.505
1,13,1,9,1,1,1,19,24,13,13,1,0,0,0,1,0,23,0,0,3,3,0,0.0,0,0,2,2,0,0.0,0,7.6,2.6,0.32,Dropout,141.51999999999998
1,1,1,10,1,1,14,13,14,10,10,1,0,1,1,0,1,19,1,0,6,8,6,12.666666666666666,0,0,6,7,6,12.666666666666666,0,8.9,1.4,3.51,Graduate,178.14333333333332
1,13,1,12,1,1,1,3,3,3,3,1,0,0,1,0,0,20,0,0,8,11,6,12.491666666666667,0,0,8,11,6,12.491666666666667,0,12.7,3.7,-1.7,Graduate,153.68333333333334
1,1,1,2,1,1,1,1,3,5,5,1,0,0,1,0,1,19,0,6,12,12,12,13.666666666666666,0,4,11,12,11,14.166666666666666,0,8.9,1.4,3.51,Graduate,165.64333333333335
1,8,1,6,1,1,6,22,27,10,10,1,0,0,1,0,0,19,1,0,6,13,6,16.0,0,0,6,8,6,14.5,0,15.5,2.8,-4.06,Graduate,204.74
1,15,1,6,1,14,1,13,27,5,8,1,0,0,1,0,0,19,0,2,6,8,6,14.142857142857142,0,1,6,7,6,13.0,0,13.9,-0.3,0.79,Graduate,196.53285714285713
1,12,1,3,0,12,1,13,14,22,27,0,0,1,1,0,1,39,0,0,6,9,6,11.833333333333334,0,0,6,9,4,13.75,0,11.1,0.6,2.02,Graduate,227.30333333333334
1,1,1,5,1,1,1,1,1,4,6,1,0,0,1,0,1,20,0,0,6,6,6,12.666666666666666,0,0,6,8,6,13.0,0,10.8,1.4,1.74,Graduate,123.60666666666667
1,8,1,5,1,1,1,23,14,10,4,1,0,0,1,0,0,21,0,0,6,6,6,12.5,0,0,6,6,6,12.666666666666666,0,7.6,2.6,0.32,Graduate,163.68666666666664
1,14,5,10,1,1,10,22,14,10,8,1,0,1,0,0,0,22,1,5,11,16,9,10.88888888888889,0,2,10,20,4,11.25,1,9.4,-0.8,-3.12,Graduate,226.61888888888888
1,1,2,15,1,1,1,13,28,6,1,1,0,0,1,0,0,19,0,0,6,11,1,13.0,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Dropout,147.51999999999998
1,8,1,14,1,1,1,1,14,20,18,1,0,0,1,0,0,22,0,0,6,6,6,15.166666666666666,0,0,6,6,6,16.0,0,13.9,-0.3,0.79,Graduate,185.55666666666664
1,3,2,16,1,1,1,13,14,4,4,1,0,0,1,0,1,19,0,0,6,8,6,12.666666666666666,0,0,6,7,6,12.0,0,12.7,3.7,-1.7,Graduate,160.36666666666667
1,1,1,2,1,1,1,22,28,10,10,1,0,1,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout,110.51999999999998
5,12,1,9,1,1,1,13,14,10,10,0,0,0,1,1,0,26,0,0,5,9,5,12.0,0,0,5,5,5,10.2,0,11.1,0.6,2.02,Enrolled,174.92
1,12,1,17,0,1,1,22,27,10,10,0,0,0,0,1,0,36,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,173.7
1,9,1,2,1,1,1,13,2,6,6,1,0,1,1,1,1,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Graduate,82.69000000000001
2,12,1,9,1,1,1,22,27,10,8,0,0,0,1,1,0,30,0,0,5,8,2,11.0,0,0,5,6,4,11.5,0,15.5,2.8,-4.06,Dropout,192.74
1,14,1,4,1,1,1,1,1,5,11,0,0,0,1,1,0,24,0,0,6,7,6,15.714285714285714,0,0,6,10,6,15.9,0,15.5,2.8,-4.06,Dropout,153.8542857142857
1,1,1,9,1,1,1,19,24,1,1,0,0,0,1,1,0,26,0,11,15,15,11,10.818181818181818,0,12,14,15,11,11.636363636363637,1,7.6,2.6,0.32,Dropout,225.97454545454542
1,1,1,9,1,1,1,13,28,10,8,0,0,0,0,1,0,19,0,0,5,16,1,12.0,0,0,5,6,0,0.0,0,13.9,-0.3,0.79,Dropout,153.39
5,12,1,10,1,1,1,13,28,10,11,0,0,0,1,1,0,34,0,0,6,8,5,12.6,0,0,6,11,4,11.25,0,12.4,0.5,1.79,Graduate,207.54
1,14,1,8,1,1,1,1,1,2,2,1,0,0,1,1,0,33,0,0,5,12,1,13.0,2,0,5,7,3,14.0,0,9.4,-0.8,-3.12,Enrolled,136.48
1,8,6,9,1,1,1,13,1,10,5,1,0,0,1,1,0,19,0,0,5,8,5,11.6,1,0,5,10,4,10.75,0,9.4,-0.8,-3.12,Graduate,143.82999999999998
1,8,5,7,1,1,1,13,1,5,6,1,0,1,0,1,0,26,0,0,5,11,1,10.0,0,0,5,14,1,11.0,0,8.9,1.4,3.51,Dropout,149.81
1,12,1,14,1,1,1,23,27,8,8,0,0,0,1,1,0,29,0,0,6,7,1,14.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,Dropout,183.58
1,8,5,7,1,1,1,13,27,10,8,1,0,0,1,1,1,19,0,0,5,9,5,12.6,0,0,5,8,2,12.5,0,8.9,1.4,3.51,Dropout,177.91
1,8,1,2,1,1,1,1,1,10,10,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout,72.7
1,12,1,17,0,12,1,13,27,10,10,0,0,0,0,1,0,29,0,0,5,11,2,11.333333333333334,0,0,5,9,1,12.0,0,11.1,0.6,2.02,Dropout,204.05333333333334
1,14,1,11,1,1,1,22,27,10,10,0,0,0,1,1,0,21,0,0,6,6,6,12.666666666666666,0,0,6,7,5,11.4,0,9.4,-0.8,-3.12,Graduate,187.54666666666665
1,8,1,11,1,1,1,1,1,5,11,0,0,0,1,1,0,19,0,0,6,7,5,10.8,0,0,6,10,2,10.5,0,10.8,1.4,1.74,Enrolled,134.24
1,1,1,12,1,1,1,23,28,6,11,0,0,0,1,1,0,20,0,0,7,14,5,12.87857142857143,0,0,8,15,7,11.85625,0,15.5,2.8,-4.06,Graduate,202.97482142857143
1,1,1,6,1,1,1,3,1,3,6,0,0,0,1,1,0,18,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout,75.51999999999998
1,8,3,5,1,1,1,23,27,6,6,1,0,0,1,1,0,18,0,0,6,6,6,12.833333333333334,0,0,6,8,5,11.4,0,15.5,2.8,-4.06,Enrolled,178.47333333333336
1,1,1,9,1,1,1,19,24,13,13,0,0,1,1,1,1,21,0,0,5,5,5,12.6,0,0,5,9,3,12.833333333333334,0,10.8,1.4,1.74,Enrolled,180.37333333333336
1,1,1,9,1,1,1,1,1,5,3,1,0,0,1,1,0,20,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout,71.81000000000002
1,12,1,7,1,1,1,22,27,10,10,0,0,0,1,1,1,30,0,0,5,11,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,166.7
1,9,2,14,1,1,1,22,28,5,2,1,0,0,1,1,0,19,0,0,6,6,6,14.166666666666666,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,Graduate,186.55666666666664
1,16,1,9,1,1,1,1,14,10,7,1,0,0,1,1,0,30,0,0,5,7,5,13.4,0,0,5,7,4,13.25,0,8.9,1.4,3.51,Dropout,168.46
1,1,1,9,1,1,1,23,1,6,6,1,0,0,1,1,1,22,0,0,5,8,5,11.2,0,0,5,13,4,11.25,0,12.7,3.7,-1.7,Graduate,154.14999999999998
1,8,3,2,1,1,1,22,27,6,11,1,0,0,1,1,0,22,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Graduate,122.69000000000001
1,8,4,5,1,1,1,1,1,10,11,1,0,1,0,1,0,19,0,0,6,6,6,12.666666666666666,0,0,6,8,5,11.8,0,11.1,0.6,2.02,Dropout,141.18666666666667
1,8,2,14,1,1,1,1,14,6,4,1,0,0,1,1,0,21,0,0,5,7,3,12.333333333333334,0,0,5,5,4,11.25,0,7.6,2.6,0.32,Dropout,140.1033333333333
1,8,4,6,1,1,1,23,28,23,30,0,0,0,1,1,0,21,0,0,5,7,4,12.25,0,0,5,7,5,12.0,0,7.6,2.6,0.32,Graduate,216.76999999999998
1,15,1,2,1,14,1,13,28,10,10,1,0,1,1,1,1,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout,136.24
1,12,1,9,1,1,1,1,14,5,8,0,0,0,1,1,0,27,0,0,5,13,3,10.75,0,0,5,9,3,10.333333333333334,0,15.5,2.8,-4.06,Dropout,156.32333333333335
1,14,1,1,1,1,1,22,27,2,2,1,0,0,1,1,0,32,0,0,7,7,0,0.0,0,0,7,8,0,0.0,0,13.9,-0.3,0.79,Dropout,151.39
1,12,1,14,1,9,1,22,1,10,4,0,0,1,0,1,0,40,0,0,6,13,0,0.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Dropout,163.24
1,1,2,9,1,1,1,22,1,6,4,1,0,0,1,1,0,20,0,0,5,9,2,14.333333333333334,0,0,5,10,2,12.5,0,7.6,2.6,0.32,Enrolled,142.3533333333333
1,15,1,8,1,14,1,4,4,3,11,1,0,0,1,1,0,20,0,1,5,8,2,11.5,0,1,5,13,2,11.5,0,12.7,3.7,-1.7,Dropout,160.7
1,1,3,2,1,1,1,22,27,10,10,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate,110.51999999999998
1,14,1,9,1,1,1,1,28,2,8,0,0,0,1,1,0,21,0,0,5,11,2,10.5,0,0,5,13,0,0.0,0,12.7,3.7,-1.7,Dropout,151.2
1,8,1,14,1,1,1,13,27,6,9,0,0,0,1,1,0,18,0,0,6,6,6,13.5,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout,154.2
1,15,1,4,1,1,1,1,3,22,21,0,0,0,1,1,0,19,0,0,6,17,1,11.0,0,0,6,19,0,0.0,0,16.2,0.3,-0.92,Enrolled,167.58
5,4,1,5,1,3,1,22,27,8,8,0,0,0,0,1,0,30,0,0,6,6,1,10.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Dropout,165.24
1,12,1,4,1,9,1,13,1,10,2,0,0,0,1,1,0,29,0,0,6,17,0,0.0,2,0,6,8,0,0.0,0,15.5,2.8,-4.06,Dropout,139.24
1,8,2,7,1,1,1,1,1,5,5,1,0,1,1,1,0,18,0,0,5,10,1,12.0,0,0,5,7,3,10.666666666666666,2,7.6,2.6,0.32,Dropout,121.18666666666665
1,1,2,14,1,1,1,1,1,10,10,1,0,0,1,1,1,18,0,0,5,6,4,12.25,0,0,5,5,5,12.2,0,9.4,-0.8,-3.12,Dropout,124.92999999999998
1,15,1,4,1,14,1,1,1,4,11,0,0,0,1,1,0,22,0,4,10,21,5,11.4,1,2,7,13,6,11.666666666666666,0,15.5,2.8,-4.06,Dropout,184.30666666666667
1,14,2,17,0,1,1,22,27,6,6,1,0,0,0,1,0,27,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout,160.7
